aircraft_id,component_id,flight_cycles,failure_within_10_cycles,risk_score,risk_tier,alert
AC01,Engine2,365.0,0.0,0.00050116953,LOW,0
AC01,Engine2,367.0,0.0,0.0002459921,LOW,0
AC01,Engine2,369.0,0.0,0.00020463837,LOW,0
AC01,Engine2,371.0,0.0,0.00015883615,LOW,0
AC01,Engine2,373.0,0.0,0.00018577157,LOW,0
AC01,Engine2,374.0,0.0,0.00022148226,LOW,0
AC01,Engine2,375.0,0.0,0.00027622058,LOW,0
AC01,Engine2,378.0,0.0,0.00036702526,LOW,0
AC01,Engine2,382.0,0.0,0.00037781527,LOW,0
AC01,Engine2,384.0,0.0,0.00037235947,LOW,0
AC01,Wing,2.0,0.0,9.28323e-05,LOW,0
AC01,Wing,3.0,0.0,6.2489686e-05,LOW,0
AC01,Wing,4.0,0.0,8.697524e-05,LOW,0
AC01,Wing,6.0,0.0,2.9014187e-05,LOW,0
AC01,Wing,8.0,0.0,6.333347e-05,LOW,0
AC01,Wing,10.0,0.0,4.3255342e-05,LOW,0
AC01,Wing,11.0,0.0,6.5851455e-05,LOW,0
AC01,Wing,14.0,0.0,4.238571e-05,LOW,0
AC01,Wing,15.0,0.0,4.610127e-05,LOW,0
AC01,Wing,18.0,0.0,4.8184316e-05,LOW,0
AC01,Wing,21.0,0.0,3.3041797e-05,LOW,0
AC01,Wing,25.0,0.0,6.82263e-05,LOW,0
AC01,Wing,28.0,0.0,1.7488277e-05,LOW,0
AC01,Wing,29.0,0.0,3.6782552e-05,LOW,0
AC01,Wing,31.0,0.0,2.7812268e-05,LOW,0
AC01,Wing,34.0,0.0,2.3139124e-05,LOW,0
AC01,Wing,38.0,0.0,6.7168294e-05,LOW,0
AC01,Wing,39.0,0.0,5.8607973e-05,LOW,0
AC01,Wing,42.0,0.0,7.443816e-05,LOW,0
AC01,Wing,46.0,0.0,4.2274496e-05,LOW,0
AC01,Wing,47.0,0.0,5.0750354e-05,LOW,0
AC01,Wing,48.0,0.0,2.5363204e-05,LOW,0
AC01,Wing,50.0,0.0,3.8016144e-05,LOW,0
AC01,Wing,51.0,0.0,3.077953e-05,LOW,0
AC01,Wing,55.0,0.0,3.5597543e-05,LOW,0
AC01,Wing,57.0,0.0,1.592234e-05,LOW,0
AC01,Wing,58.0,0.0,3.3755732e-05,LOW,0
AC01,Wing,60.0,0.0,3.2266806e-05,LOW,0
AC01,Wing,63.0,0.0,3.024888e-05,LOW,0
AC01,Wing,64.0,0.0,3.4061566e-05,LOW,0
AC01,Wing,68.0,0.0,4.2958174e-05,LOW,0
AC01,Wing,71.0,0.0,6.517456e-05,LOW,0
AC01,Wing,72.0,0.0,6.244506e-05,LOW,0
AC01,Wing,74.0,0.0,0.00012234258,LOW,0
AC01,Wing,77.0,0.0,9.968486e-05,LOW,0
AC01,Wing,78.0,0.0,9.0259215e-05,LOW,0
AC01,Wing,82.0,0.0,7.7615856e-05,LOW,0
AC01,Wing,85.0,0.0,7.257912e-05,LOW,0
AC01,Wing,86.0,0.0,7.2721836e-05,LOW,0
AC01,Wing,88.0,0.0,4.8341495e-05,LOW,0
AC01,Wing,91.0,0.0,9.519371e-05,LOW,0
AC01,Wing,93.0,0.0,4.041053e-05,LOW,0
AC01,Wing,94.0,0.0,4.82642e-05,LOW,0
AC01,Wing,95.0,0.0,3.8543636e-05,LOW,0
AC01,Wing,96.0,0.0,5.1791892e-05,LOW,0
AC01,Wing,98.0,0.0,2.7678228e-05,LOW,0
AC01,Wing,101.0,0.0,4.061382e-05,LOW,0
AC01,Wing,103.0,0.0,4.0163e-05,LOW,0
AC01,Wing,105.0,0.0,3.771488e-05,LOW,0
AC01,Wing,107.0,0.0,2.064249e-05,LOW,0
AC01,Wing,109.0,0.0,5.494222e-05,LOW,0
AC01,Wing,111.0,0.0,3.4608172e-05,LOW,0
AC01,Wing,114.0,0.0,7.8774385e-05,LOW,0
AC01,Wing,118.0,0.0,0.00015549765,LOW,0
AC01,Wing,121.0,0.0,0.0007941422,LOW,0
AC01,Wing,125.0,0.0,0.00028549696,LOW,0
AC01,Wing,126.0,0.0,0.0001255587,LOW,0
AC01,Wing,128.0,0.0,3.2017575e-05,LOW,0
AC01,Wing,131.0,0.0,3.5446796e-05,LOW,0
AC01,Wing,135.0,0.0,3.3974757e-05,LOW,0
AC01,Wing,139.0,0.0,3.185974e-05,LOW,0
AC01,Wing,143.0,0.0,5.4421074e-05,LOW,0
AC01,Wing,147.0,0.0,5.2326264e-05,LOW,0
AC01,Wing,151.0,0.0,2.5222294e-05,LOW,0
AC01,Wing,152.0,0.0,4.257128e-05,LOW,0
AC01,Wing,156.0,0.0,4.2067986e-05,LOW,0
AC01,Wing,159.0,0.0,2.8273522e-05,LOW,0
AC01,Wing,162.0,0.0,4.8604514e-05,LOW,0
AC01,Wing,163.0,0.0,0.00011200819,LOW,0
AC01,Wing,167.0,0.0,5.150878e-05,LOW,0
AC01,Wing,170.0,0.0,5.6819583e-05,LOW,0
AC01,Wing,172.0,0.0,3.6652014e-05,LOW,0
AC01,Wing,174.0,0.0,4.9430706e-05,LOW,0
AC01,Wing,176.0,0.0,1.7517421e-05,LOW,0
AC01,Wing,177.0,0.0,4.659808e-05,LOW,0
AC01,Wing,178.0,0.0,3.6418198e-05,LOW,0
AC01,Wing,180.0,0.0,2.3979792e-05,LOW,0
AC01,Wing,184.0,0.0,4.305242e-05,LOW,0
AC01,Wing,187.0,0.0,4.0787123e-05,LOW,0
AC01,Wing,189.0,0.0,3.7664453e-05,LOW,0
AC01,Wing,193.0,0.0,0.00013875833,LOW,0
AC01,Wing,195.0,0.0,8.892035e-05,LOW,0
AC01,Wing,197.0,0.0,8.874712e-05,LOW,0
AC01,Wing,199.0,0.0,6.2917396e-05,LOW,0
AC01,Wing,200.0,0.0,6.997579e-05,LOW,0
AC01,Wing,201.0,0.0,5.8618312e-05,LOW,0
AC01,Wing,202.0,0.0,4.4878405e-05,LOW,0
AC01,Wing,205.0,0.0,2.4809846e-05,LOW,0
AC01,Wing,208.0,0.0,5.2830324e-05,LOW,0
AC01,Wing,212.0,0.0,2.3646038e-05,LOW,0
AC01,Wing,213.0,0.0,3.670623e-05,LOW,0
AC01,Wing,214.0,0.0,0.00013129482,LOW,0
AC01,Wing,216.0,0.0,3.8378184e-05,LOW,0
AC01,Wing,219.0,0.0,4.365478e-05,LOW,0
AC01,Wing,223.0,0.0,4.9136026e-05,LOW,0
AC01,Wing,225.0,0.0,4.2073883e-05,LOW,0
AC01,Wing,227.0,0.0,3.6928584e-05,LOW,0
AC01,Wing,230.0,0.0,4.7306272e-05,LOW,0
AC01,Wing,234.0,0.0,2.0435904e-05,LOW,0
AC01,Wing,236.0,0.0,6.6726e-05,LOW,0
AC01,Wing,237.0,0.0,5.5272554e-05,LOW,0
AC01,Wing,239.0,0.0,2.8614597e-05,LOW,0
AC01,Wing,243.0,0.0,3.8402493e-05,LOW,0
AC01,Wing,245.0,0.0,6.6053595e-05,LOW,0
AC01,Wing,248.0,0.0,6.219095e-05,LOW,0
AC01,Wing,250.0,0.0,5.2842715e-05,LOW,0
AC01,Wing,251.0,0.0,9.4529474e-05,LOW,0
AC01,Wing,253.0,0.0,0.00014939671,LOW,0
AC01,Wing,254.0,0.0,8.102093e-05,LOW,0
AC01,Wing,257.0,0.0,9.529026e-05,LOW,0
AC01,Wing,261.0,0.0,5.290534e-05,LOW,0
AC01,Wing,263.0,0.0,0.00011393928,LOW,0
AC01,Wing,267.0,0.0,5.154219e-05,LOW,0
AC01,Wing,271.0,0.0,5.175309e-05,LOW,0
AC01,Wing,272.0,0.0,0.00011988952,LOW,0
AC01,Wing,273.0,0.0,0.0010114841,LOW,0
AC01,Wing,275.0,0.0,0.000120786506,LOW,0
AC01,Wing,276.0,0.0,6.87415e-05,LOW,0
AC01,Wing,278.0,0.0,4.3127944e-05,LOW,0
AC01,Wing,282.0,0.0,8.019721e-05,LOW,0
AC01,Wing,284.0,0.0,4.8329694e-05,LOW,0
AC01,Wing,287.0,0.0,3.7749567e-05,LOW,0
AC01,Wing,290.0,0.0,2.4910936e-05,LOW,0
AC01,Wing,291.0,0.0,3.5164987e-05,LOW,0
AC01,Wing,294.0,0.0,3.6074063e-05,LOW,0
AC01,Wing,295.0,0.0,3.251615e-05,LOW,0
AC01,Wing,296.0,0.0,2.8101456e-05,LOW,0
AC01,Wing,299.0,0.0,4.507506e-05,LOW,0
AC01,Wing,300.0,0.0,8.355665e-05,LOW,0
AC01,Wing,301.0,0.0,4.7069123e-05,LOW,0
AC01,Wing,305.0,0.0,3.34805e-05,LOW,0
AC01,Wing,308.0,0.0,0.00013202486,LOW,0
AC01,Wing,309.0,0.0,0.00038482403,LOW,0
AC01,Wing,310.0,0.0,2.5582684e-05,LOW,0
AC01,Wing,312.0,0.0,5.039348e-05,LOW,0
AC01,Wing,313.0,0.0,4.6060097e-05,LOW,0
AC01,Wing,315.0,0.0,0.00014073258,LOW,0
AC01,Wing,317.0,0.0,0.00020774182,LOW,0
AC01,Wing,321.0,0.0,0.00018919661,LOW,0
AC01,Wing,324.0,0.0,0.00049403426,LOW,0
AC01,Wing,328.0,0.0,0.00033466506,LOW,0
AC01,Wing,330.0,0.0,0.00016639872,LOW,0
AC01,Wing,331.0,0.0,0.00023943928,LOW,0
AC01,Wing,334.0,0.0,0.00038495354,LOW,0
AC01,Wing,335.0,0.0,0.00012977603,LOW,0
AC01,Wing,339.0,0.0,0.00011564421,LOW,0
AC01,Wing,342.0,0.0,8.174203e-05,LOW,0
AC01,Wing,345.0,0.0,0.00010489308,LOW,0
AC01,Wing,348.0,0.0,0.00019449559,LOW,0
AC01,Wing,349.0,0.0,0.00023315787,LOW,0
AC02,LandingGear,2.0,0.0,2.1075328e-05,LOW,0
AC02,LandingGear,4.0,0.0,3.9035986e-05,LOW,0
AC02,LandingGear,5.0,0.0,2.6368527e-05,LOW,0
AC02,LandingGear,8.0,0.0,2.1832562e-05,LOW,0
AC02,LandingGear,11.0,0.0,2.1314663e-05,LOW,0
AC02,LandingGear,14.0,0.0,4.3881882e-05,LOW,0
AC02,LandingGear,15.0,0.0,0.00012626166,LOW,0
AC02,LandingGear,19.0,0.0,9.567631e-05,LOW,0
AC02,LandingGear,20.0,0.0,3.591986e-05,LOW,0
AC02,LandingGear,24.0,0.0,3.1258736e-05,LOW,0
AC02,LandingGear,28.0,0.0,2.9868157e-05,LOW,0
AC02,LandingGear,32.0,0.0,4.9173577e-05,LOW,0
AC02,LandingGear,34.0,0.0,4.768656e-05,LOW,0
AC02,LandingGear,38.0,0.0,2.7569507e-05,LOW,0
AC02,LandingGear,39.0,0.0,1.9248962e-05,LOW,0
AC02,LandingGear,41.0,0.0,4.571959e-05,LOW,0
AC02,LandingGear,43.0,0.0,2.4394509e-05,LOW,0
AC02,LandingGear,44.0,0.0,4.707442e-05,LOW,0
AC02,LandingGear,45.0,0.0,4.468747e-05,LOW,0
AC02,LandingGear,49.0,0.0,5.464068e-05,LOW,0
AC02,LandingGear,53.0,0.0,3.1645777e-05,LOW,0
AC02,LandingGear,55.0,0.0,7.1693394e-05,LOW,0
AC02,LandingGear,57.0,0.0,3.0419296e-05,LOW,0
AC02,LandingGear,59.0,0.0,3.6556266e-05,LOW,0
AC02,LandingGear,60.0,0.0,2.7954877e-05,LOW,0
AC02,LandingGear,63.0,0.0,7.746398e-05,LOW,0
AC02,LandingGear,66.0,0.0,2.27426e-05,LOW,0
AC02,LandingGear,69.0,0.0,7.0381946e-05,LOW,0
AC02,LandingGear,73.0,0.0,5.0744497e-05,LOW,0
AC02,LandingGear,76.0,0.0,3.056778e-05,LOW,0
AC02,LandingGear,78.0,0.0,4.7814377e-05,LOW,0
AC02,LandingGear,79.0,0.0,7.4558506e-05,LOW,0
AC02,LandingGear,82.0,0.0,8.696313e-05,LOW,0
AC02,LandingGear,84.0,0.0,5.2621555e-05,LOW,0
AC02,LandingGear,85.0,0.0,5.2840547e-05,LOW,0
AC02,LandingGear,87.0,0.0,4.3343047e-05,LOW,0
AC02,LandingGear,89.0,0.0,0.000103078826,LOW,0
AC02,LandingGear,93.0,0.0,8.176417e-05,LOW,0
AC02,LandingGear,94.0,0.0,7.565812e-05,LOW,0
AC02,LandingGear,96.0,0.0,4.1468178e-05,LOW,0
AC02,LandingGear,97.0,0.0,4.349235e-05,LOW,0
AC02,LandingGear,101.0,0.0,6.2015e-05,LOW,0
AC02,LandingGear,104.0,0.0,0.00017762874,LOW,0
AC02,LandingGear,107.0,0.0,0.0002652809,LOW,0
AC02,LandingGear,108.0,0.0,0.0013342643,LOW,0
AC02,LandingGear,109.0,0.0,0.00032075544,LOW,0
AC02,LandingGear,111.0,0.0,0.00012186242,LOW,0
AC02,LandingGear,112.0,0.0,6.510914e-05,LOW,0
AC02,LandingGear,115.0,0.0,2.9222476e-05,LOW,0
AC02,LandingGear,119.0,0.0,5.293153e-05,LOW,0
AC02,LandingGear,120.0,0.0,2.296727e-05,LOW,0
AC02,LandingGear,122.0,0.0,4.260292e-05,LOW,0
AC02,LandingGear,125.0,0.0,2.0764606e-05,LOW,0
AC02,LandingGear,128.0,0.0,3.5869783e-05,LOW,0
AC02,LandingGear,132.0,0.0,4.8976504e-05,LOW,0
AC02,LandingGear,133.0,0.0,4.179962e-05,LOW,0
AC02,LandingGear,134.0,0.0,3.0934076e-05,LOW,0
AC02,LandingGear,137.0,0.0,2.2048682e-05,LOW,0
AC02,LandingGear,141.0,0.0,7.551345e-05,LOW,0
AC02,LandingGear,145.0,0.0,4.2507185e-05,LOW,0
AC02,LandingGear,149.0,0.0,2.9642935e-05,LOW,0
AC02,LandingGear,152.0,0.0,5.053313e-05,LOW,0
AC02,LandingGear,155.0,0.0,2.8399314e-05,LOW,0
AC02,LandingGear,156.0,0.0,6.369143e-05,LOW,0
AC02,LandingGear,157.0,0.0,5.733907e-05,LOW,0
AC02,LandingGear,161.0,0.0,9.402307e-05,LOW,0
AC02,LandingGear,163.0,0.0,4.1033298e-05,LOW,0
AC02,LandingGear,164.0,0.0,0.0006580016,LOW,0
AC02,LandingGear,165.0,0.0,0.00032390366,LOW,0
AC02,LandingGear,168.0,0.0,8.517868e-05,LOW,0
AC02,LandingGear,171.0,0.0,2.3490305e-05,LOW,0
AC02,LandingGear,174.0,0.0,3.3864e-05,LOW,0
AC02,LandingGear,175.0,0.0,5.788457e-05,LOW,0
AC02,LandingGear,178.0,0.0,4.714284e-05,LOW,0
AC02,LandingGear,179.0,0.0,0.00017455981,LOW,0
AC02,LandingGear,180.0,0.0,3.9989867e-05,LOW,0
AC02,LandingGear,183.0,0.0,8.9637695e-05,LOW,0
AC02,LandingGear,187.0,0.0,9.22461e-05,LOW,0
AC02,LandingGear,189.0,0.0,8.115114e-05,LOW,0
AC02,LandingGear,191.0,0.0,3.255804e-05,LOW,0
AC02,LandingGear,195.0,0.0,6.852441e-05,LOW,0
AC02,LandingGear,196.0,0.0,3.9891904e-05,LOW,0
AC02,LandingGear,200.0,0.0,2.7196918e-05,LOW,0
AC02,LandingGear,204.0,0.0,6.2145955e-05,LOW,0
AC02,LandingGear,207.0,0.0,4.6782592e-05,LOW,0
AC02,LandingGear,211.0,0.0,2.2482942e-05,LOW,0
AC02,LandingGear,215.0,0.0,3.4863468e-05,LOW,0
AC02,LandingGear,217.0,0.0,0.00053504895,LOW,0
AC02,LandingGear,219.0,0.0,0.00017494672,LOW,0
AC02,LandingGear,221.0,0.0,0.00013822403,LOW,0
AC02,LandingGear,222.0,0.0,0.0005556142,LOW,0
AC02,LandingGear,226.0,0.0,9.135451e-05,LOW,0
AC02,LandingGear,227.0,0.0,3.9184204e-05,LOW,0
AC02,LandingGear,228.0,0.0,0.00027547026,LOW,0
AC02,LandingGear,232.0,0.0,5.9536025e-05,LOW,0
AC02,LandingGear,236.0,0.0,4.4880333e-05,LOW,0
AC02,LandingGear,238.0,0.0,3.1205094e-05,LOW,0
AC02,LandingGear,241.0,0.0,2.9806552e-05,LOW,0
AC02,LandingGear,243.0,0.0,2.4134466e-05,LOW,0
AC02,LandingGear,244.0,0.0,2.0434267e-05,LOW,0
AC02,LandingGear,246.0,0.0,9.8167715e-05,LOW,0
AC02,LandingGear,248.0,0.0,0.0001545152,LOW,0
AC02,LandingGear,252.0,0.0,5.4433433e-05,LOW,0
AC02,LandingGear,256.0,0.0,5.4451702e-05,LOW,0
AC02,LandingGear,258.0,0.0,7.960914e-05,LOW,0
AC02,LandingGear,261.0,0.0,4.3331147e-05,LOW,0
AC02,LandingGear,262.0,0.0,7.5353266e-05,LOW,0
AC02,LandingGear,266.0,0.0,2.9734923e-05,LOW,0
AC02,LandingGear,267.0,0.0,3.6357782e-05,LOW,0
AC02,LandingGear,269.0,0.0,2.8802433e-05,LOW,0
AC02,LandingGear,273.0,0.0,2.9570088e-05,LOW,0
AC02,LandingGear,274.0,0.0,6.485402e-05,LOW,0
AC02,LandingGear,276.0,0.0,5.622007e-05,LOW,0
AC02,LandingGear,278.0,0.0,4.7212172e-05,LOW,0
AC02,LandingGear,281.0,0.0,0.00012541881,LOW,0
AC02,LandingGear,283.0,0.0,7.149356e-05,LOW,0
AC02,LandingGear,287.0,0.0,3.770298e-05,LOW,0
AC02,LandingGear,288.0,0.0,3.1921936e-05,LOW,0
AC02,LandingGear,291.0,0.0,2.6766167e-05,LOW,0
AC02,LandingGear,292.0,0.0,5.1376715e-05,LOW,0
AC02,LandingGear,293.0,0.0,4.4994707e-05,LOW,0
AC02,LandingGear,296.0,0.0,5.713472e-05,LOW,0
AC02,LandingGear,297.0,0.0,3.3796023e-05,LOW,0
AC02,LandingGear,301.0,0.0,3.7067493e-05,LOW,0
AC02,LandingGear,304.0,0.0,6.748739e-05,LOW,0
AC02,LandingGear,307.0,0.0,3.645941e-05,LOW,0
AC02,LandingGear,310.0,0.0,5.77317e-05,LOW,0
AC02,LandingGear,313.0,0.0,5.8301775e-05,LOW,0
AC02,LandingGear,315.0,0.0,9.605322e-05,LOW,0
AC02,LandingGear,316.0,0.0,7.090139e-05,LOW,0
AC02,LandingGear,319.0,0.0,0.00012823628,LOW,0
AC02,LandingGear,323.0,0.0,0.00011358379,LOW,0
AC02,LandingGear,327.0,0.0,6.7215966e-05,LOW,0
AC02,LandingGear,329.0,0.0,4.169277e-05,LOW,0
AC02,LandingGear,333.0,0.0,0.00033850118,LOW,0
AC02,LandingGear,337.0,0.0,6.7478315e-05,LOW,0
AC02,LandingGear,340.0,0.0,7.444994e-05,LOW,0
AC02,LandingGear,344.0,0.0,5.7774385e-05,LOW,0
AC02,LandingGear,348.0,0.0,0.00022965731,LOW,0
AC02,LandingGear,350.0,0.0,0.00015103992,LOW,0
AC02,LandingGear,352.0,0.0,0.000112845795,LOW,0
AC02,LandingGear,354.0,0.0,0.00035447555,LOW,0
AC02,LandingGear,358.0,0.0,0.00017377132,LOW,0
AC02,LandingGear,361.0,0.0,0.0005321327,LOW,0
AC02,LandingGear,365.0,0.0,0.00018609104,LOW,0
AC02,LandingGear,367.0,0.0,0.00014039883,LOW,0
AC02,LandingGear,369.0,0.0,0.00022220862,LOW,0
AC02,LandingGear,373.0,0.0,0.00015690454,LOW,0
AC02,LandingGear,377.0,0.0,0.0001350113,LOW,0
AC02,LandingGear,379.0,0.0,0.00018483901,LOW,0
AC02,Wing,3.0,0.0,7.140962e-05,LOW,0
AC02,Wing,6.0,0.0,6.9896094e-05,LOW,0
AC02,Wing,9.0,0.0,4.7370962e-05,LOW,0
AC02,Wing,13.0,0.0,9.4186755e-05,LOW,0
AC02,Wing,17.0,0.0,9.558567e-05,LOW,0
AC02,Wing,20.0,0.0,6.432917e-05,LOW,0
AC02,Wing,24.0,0.0,7.415208e-05,LOW,0
AC02,Wing,28.0,0.0,0.00010831313,LOW,0
AC02,Wing,31.0,0.0,0.00014519483,LOW,0
AC02,Wing,33.0,0.0,5.9230173e-05,LOW,0
AC02,Wing,36.0,0.0,6.1650135e-05,LOW,0
AC02,Wing,37.0,0.0,3.823943e-05,LOW,0
AC02,Wing,40.0,0.0,4.6133595e-05,LOW,0
AC02,Wing,43.0,0.0,7.730975e-05,LOW,0
AC02,Wing,44.0,0.0,4.5928773e-05,LOW,0
AC02,Wing,48.0,0.0,3.7720958e-05,LOW,0
AC02,Wing,49.0,0.0,5.493226e-05,LOW,0
AC02,Wing,53.0,0.0,6.390868e-05,LOW,0
AC02,Wing,57.0,0.0,0.00012388917,LOW,0
AC02,Wing,58.0,0.0,6.065482e-05,LOW,0
AC02,Wing,61.0,0.0,8.885661e-05,LOW,0
AC02,Wing,62.0,0.0,7.888842e-05,LOW,0
AC02,Wing,65.0,0.0,8.3937666e-05,LOW,0
AC02,Wing,69.0,0.0,8.755859e-05,LOW,0
AC02,Wing,70.0,0.0,0.00011028858,LOW,0
AC02,Wing,74.0,0.0,0.00010457957,LOW,0
AC02,Wing,76.0,0.0,7.9497244e-05,LOW,0
AC02,Wing,79.0,0.0,5.2449213e-05,LOW,0
AC02,Wing,81.0,0.0,5.876579e-05,LOW,0
AC02,Wing,82.0,0.0,0.00014665318,LOW,0
AC02,Wing,86.0,0.0,8.2837316e-05,LOW,0
AC02,Wing,89.0,0.0,0.0001224899,LOW,0
AC02,Wing,91.0,0.0,5.7845336e-05,LOW,0
AC02,Wing,95.0,0.0,3.9378658e-05,LOW,0
AC02,Wing,99.0,0.0,7.1719376e-05,LOW,0
AC02,Wing,103.0,0.0,8.02474e-05,LOW,0
AC02,Wing,105.0,0.0,3.6859205e-05,LOW,0
AC02,Wing,109.0,0.0,7.6361925e-05,LOW,0
AC02,Wing,112.0,0.0,3.189169e-05,LOW,0
AC02,Wing,115.0,0.0,7.260445e-05,LOW,0
AC02,Wing,117.0,0.0,6.60262e-05,LOW,0
AC02,Wing,121.0,0.0,3.3499597e-05,LOW,0
AC02,Wing,123.0,0.0,4.5647004e-05,LOW,0
AC02,Wing,126.0,0.0,5.1586794e-05,LOW,0
AC02,Wing,127.0,0.0,5.336706e-05,LOW,0
AC02,Wing,130.0,0.0,2.802067e-05,LOW,0
AC02,Wing,133.0,0.0,3.779362e-05,LOW,0
AC02,Wing,134.0,0.0,3.7010486e-05,LOW,0
AC02,Wing,136.0,0.0,4.2375e-05,LOW,0
AC02,Wing,140.0,0.0,7.200184e-05,LOW,0
AC02,Wing,141.0,0.0,5.282211e-05,LOW,0
AC02,Wing,142.0,0.0,8.344948e-05,LOW,0
AC02,Wing,145.0,0.0,6.080713e-05,LOW,0
AC02,Wing,148.0,0.0,9.5369345e-05,LOW,0
AC02,Wing,150.0,0.0,7.645359e-05,LOW,0
AC02,Wing,152.0,0.0,6.0779537e-05,LOW,0
AC02,Wing,156.0,0.0,5.0472063e-05,LOW,0
AC02,Wing,159.0,0.0,5.531996e-05,LOW,0
AC02,Wing,161.0,0.0,0.00012896543,LOW,0
AC02,Wing,163.0,0.0,4.7438414e-05,LOW,0
AC02,Wing,167.0,0.0,4.9756793e-05,LOW,0
AC02,Wing,170.0,0.0,8.124545e-05,LOW,0
AC02,Wing,171.0,0.0,5.2578518e-05,LOW,0
AC02,Wing,174.0,0.0,4.1111125e-05,LOW,0
AC02,Wing,177.0,0.0,6.476552e-05,LOW,0
AC02,Wing,178.0,0.0,0.00012149704,LOW,0
AC02,Wing,181.0,0.0,8.27167e-05,LOW,0
AC02,Wing,185.0,0.0,5.2176085e-05,LOW,0
AC02,Wing,189.0,0.0,9.329002e-05,LOW,0
AC02,Wing,192.0,0.0,0.00012010738,LOW,0
AC02,Wing,196.0,0.0,4.6479803e-05,LOW,0
AC02,Wing,198.0,0.0,7.335669e-05,LOW,0
AC02,Wing,199.0,0.0,0.0002986188,LOW,0
AC02,Wing,203.0,0.0,7.5309224e-05,LOW,0
AC02,Wing,204.0,0.0,6.450295e-05,LOW,0
AC02,Wing,206.0,0.0,0.000115961804,LOW,0
AC02,Wing,207.0,0.0,8.724288e-05,LOW,0
AC02,Wing,210.0,0.0,5.09311e-05,LOW,0
AC02,Wing,211.0,0.0,4.994591e-05,LOW,0
AC02,Wing,214.0,0.0,8.0819606e-05,LOW,0
AC02,Wing,216.0,0.0,3.5130597e-05,LOW,0
AC02,Wing,219.0,0.0,4.9288927e-05,LOW,0
AC02,Wing,221.0,0.0,4.819723e-05,LOW,0
AC02,Wing,224.0,0.0,4.6043937e-05,LOW,0
AC02,Wing,225.0,0.0,2.721233e-05,LOW,0
AC02,Wing,228.0,0.0,6.158761e-05,LOW,0
AC02,Wing,230.0,0.0,4.162011e-05,LOW,0
AC02,Wing,232.0,0.0,9.237259e-05,LOW,0
AC02,Wing,234.0,0.0,5.4355256e-05,LOW,0
AC02,Wing,235.0,0.0,6.536489e-05,LOW,0
AC02,Wing,238.0,0.0,4.081214e-05,LOW,0
AC02,Wing,242.0,0.0,4.9853876e-05,LOW,0
AC02,Wing,244.0,0.0,9.913146e-05,LOW,0
AC02,Wing,248.0,0.0,8.714086e-05,LOW,0
AC02,Wing,251.0,0.0,6.232026e-05,LOW,0
AC02,Wing,254.0,0.0,8.662618e-05,LOW,0
AC02,Wing,257.0,0.0,5.5221506e-05,LOW,0
AC02,Wing,259.0,0.0,4.3320568e-05,LOW,0
AC02,Wing,262.0,0.0,4.4586493e-05,LOW,0
AC02,Wing,264.0,0.0,4.1079573e-05,LOW,0
AC02,Wing,267.0,0.0,7.0552895e-05,LOW,0
AC02,Wing,270.0,0.0,4.8044603e-05,LOW,0
AC02,Wing,272.0,0.0,6.7029636e-05,LOW,0
AC02,Wing,275.0,0.0,4.1174604e-05,LOW,0
AC02,Wing,277.0,0.0,4.3070897e-05,LOW,0
AC02,Wing,281.0,0.0,4.197682e-05,LOW,0
AC02,Wing,285.0,0.0,4.911621e-05,LOW,0
AC02,Wing,286.0,0.0,8.835438e-05,LOW,0
AC02,Wing,290.0,0.0,4.855425e-05,LOW,0
AC02,Wing,293.0,0.0,4.0509305e-05,LOW,0
AC02,Wing,296.0,0.0,3.5393696e-05,LOW,0
AC02,Wing,300.0,0.0,3.8833183e-05,LOW,0
AC02,Wing,301.0,0.0,7.467014e-05,LOW,0
AC02,Wing,305.0,0.0,5.5492845e-05,LOW,0
AC02,Wing,309.0,0.0,8.082724e-05,LOW,0
AC02,Wing,311.0,0.0,5.8670605e-05,LOW,0
AC02,Wing,313.0,0.0,4.2543157e-05,LOW,0
AC02,Wing,314.0,0.0,5.722851e-05,LOW,0
AC02,Wing,318.0,0.0,8.810618e-05,LOW,0
AC02,Wing,320.0,0.0,4.0468727e-05,LOW,0
AC02,Wing,323.0,0.0,3.95848e-05,LOW,0
AC02,Wing,327.0,0.0,0.00014108098,LOW,0
AC02,Wing,330.0,0.0,9.805096e-05,LOW,0
AC02,Wing,333.0,0.0,9.046041e-05,LOW,0
AC02,Wing,336.0,0.0,9.755462e-05,LOW,0
AC02,Wing,339.0,0.0,0.00011291543,LOW,0
AC02,Wing,340.0,0.0,9.8086784e-05,LOW,0
AC02,Wing,344.0,0.0,0.000110097964,LOW,0
AC02,Wing,346.0,0.0,6.697782e-05,LOW,0
AC02,Wing,348.0,0.0,0.00015625969,LOW,0
AC02,Wing,350.0,0.0,6.508574e-05,LOW,0
AC02,Wing,354.0,0.0,0.00065935345,LOW,0
AC02,Wing,356.0,0.0,0.0003491502,LOW,0
AC02,Wing,360.0,0.0,0.00024641602,LOW,0
AC02,Wing,362.0,0.0,0.00013217652,LOW,0
AC02,Wing,364.0,0.0,8.540153e-05,LOW,0
AC02,Wing,365.0,0.0,5.6796394e-05,LOW,0
AC02,Wing,368.0,0.0,7.8545076e-05,LOW,0
AC02,Wing,372.0,0.0,8.2369974e-05,LOW,0
AC02,Wing,374.0,0.0,7.607824e-05,LOW,0
AC02,Wing,376.0,0.0,6.696332e-05,LOW,0
